id,title,description,content_type,release_year,release_date,brands,franchises,genres,subgenres,seasons,people,places,settings,subjects,agents,cast,mediums,image_url,image
3b001b66-9007-467f-becc-8af58ba674c8,Eight Below,"Suspense abounds in this thrilling tale of incredible friendship between eight amazing sled dogs and their guide, Jerry (Paul Walker). Stranded in Antarctica during the most unforgiving winter on the planet, Jerry's beloved sled dogs must learn to survive together until Jerry---who will stop at nothing---rescues them. Driven by unwavering bonds of friendship, enormous belief in one another and tremendous courage, Jerry and the dogs make an incredible journey to reunite.",movie,2006,2/16/06,disney,walt_disney_studios_live_action,"family,animals_nature,actionadventure,drama,survival",,,,"antarctica,norway,greenland,british_columbia",wilderness,"friendship,mushing,survival,solitude,actual_events","dogs,teams,guides,scientists","gerard_plunkett,dj,koda,august_schellenberg,wendy_crewson,bruce_greenwood,paul_walker,jason_biggs,timba,moon_bloodgood",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/80E88FAAB3ED44D792EB4D655516EA56AD2CC4275BBBE3A39D840A51F8E016EB/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/80E88FAAB3ED44D792EB4D655516EA56AD2CC4275BBBE3A39D840A51F8E016EB/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
ef06c370-4410-467d-a3cb-735383169c92,The Odd Life of Timothy Green,"Cindy (Jennifer Garner) and Jim Green are a happily married couple who desperately want to start a family, but can only dream about what their child would be like. When young Timothy shows up on their doorstep one stormy night, Cindy and Jim – and their small town of Stanleyville – learn that sometimes the unexpected can bring some of life's greatest gifts.",movie,2012,8/14/12,disney,walt_disney_studios_live_action,"family,fantasy,drama","fantasy_comedy,comedy_drama",,,north_carolina,"suburban,town","parenting,adoption,family,wish_fulfillment","sons,families,parents,spouses","david_morse,linmanuel_miranda,shohreh_aghdashloo,m_emmet_walsh,odeya_rush,rosemarie_dewitt,joel_edgerton,lois_smith,jennifer_garner,cj_adams",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F8E0CA980A8443AA60ED8BC4719A992AADC22D6B16E8D49C5E8552C97A0C0DFF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F8E0CA980A8443AA60ED8BC4719A992AADC22D6B16E8D49C5E8552C97A0C0DFF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
59a89d00-6781-4526-87d0-74374022b813,Spider-Woman,"Jessica Drew was bitten by a poisonous spider as a child; her father saved her life by injecting her with an experimental ""spider serum,"" which also granted her superhuman powers. As an adult, Jessica is editor of Justice Magazine, with two other employees featured; photographer Jeff and Jessica's teenage nephew Billy. When trouble arises, Jessica slips away to change into her secret identity of Spider-Woman.",series,1979,10/6/79,marvel,spiderman,"animation,kids,adventure,actionadventure,science_fiction,action,superhero",science_fantasy,,,,city,journalism,"superheroes,reporters","bryan_scott,tony_young,john_h_mayer,larry_carroll,lou_krugman,joan_van_ark,ilene_latter,vic_perrin,bruce_millar,john_milford",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/124EA32413DD9C556CB88D9042CBFA59A1716793AE5BFF399D67511A80D882EA/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/124EA32413DD9C556CB88D9042CBFA59A1716793AE5BFF399D67511A80D882EA/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
4d11906d-ad0b-4391-8f98-d58e827e5255,Mickey's Birthday Party,The gang gives Mickey a surprise party that turns into a jam session with everyone playing instruments while Goofy has problems baking a cake.,short-form,1942,2/7/42,disney,"mickey_friends,walt_disney_animation_studios","family,animation",,,,,town,birthdays,"birds,animals,dogs,lovers,musicians,mice","pinto_colvig,walt_disney,clarence_nash,thelma_boardman,florence_gill",remakes,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/3BC55B322DE24391A2C63D2A28B159A2B158B597FFD681375A11470AB7FC1922/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/3BC55B322DE24391A2C63D2A28B159A2B158B597FFD681375A11470AB7FC1922/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
558c1a9c-fd51-4493-86c3-9f7c209681f7,The Wise Little Hen,"Join Donald Duck in his debut in the classic animated short The Wise Little Hen. The Little Hen is planting corn and would like to have help from Peter Pig and Donald Duck, but they refuse stating they each have a ""tummy ache."" When it comes time to harvest the corn, Peter Pig and Donald still refuse to help the Hen, so she and her chicks do the harvest by themselves. Finally, the hen cooks the corn and offers some to Donald and Peter Pig, but when they look more carefully they discover a surprise.",short-form,1934,6/9/34,disney,"mickey_friends,walt_disney_animation_studios","family,animation,kids",,,,,rural,fairy_tales,"birds,mothers,animals,farmers,pigs,chickens,musicians","lester_dorr,purv_pullen,clarence_nash,florence_gill,jimmie_cushman,jack_mower",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/1B8AB2D0059947CA300DBE54E7A4B18F7F1C972E3C9B30A4CFD5B805F81EC272/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/1B8AB2D0059947CA300DBE54E7A4B18F7F1C972E3C9B30A4CFD5B805F81EC272/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
b253ea9d-c4a9-41fe-be6b-a501da8d5e93,Brink!,"Andy “Brink” Brinker is the best in-line skater at the beach. He and his fun-loving crew, the ""Soul-Skaters,” have a fierce rivalry with the corporate-sponsored “X-Bladz,” whose cocky captain covets Brink's talent. When a spot on the X-Bladz opens up, Brink feels compelled to take it, hoping to help his family with the money he'll earn. But his friends resent his betrayal, and the competition gets personal when the X-Bladz captain resorts to sabotage.",movie,1998,8/29/98,disney,disney_channel,"sports,drama,coming_of_age",teen_drama,,,,suburban,"sports,roller_skating","athletes,teams,parents","walter_jones,erik_von_detten,robin_riker,asher_gold,sam_horrigan,christina_vidal,katie_volding,patrick_levis,joey_simmrin,geoffrey_blake",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/2CD810823366E4FB33264D51D4E2AD4489656BD45820C521DE7B356425F59DAF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/2CD810823366E4FB33264D51D4E2AD4489656BD45820C521DE7B356425F59DAF/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
f6c4d4a4-4127-46e5-974c-9abe55145766,Don's Fountain of Youth,"While traveling with his nephews, Donald is disgusted that they are only interested in comics. He stops at the ""fountain of youth"" and tricks the kids into thinking he is a baby again. However, he gets tangled up with an aggressive mother alligator and her babies, and makes a hurried exit with the nephews.",short-form,1953,5/30/53,disney,"mickey_friends,walt_disney_animation_studios","family,animation",,,,florida,wilderness,"parenting,family,mythology","baby_animals,birds,animals,crocodiles,auntuncles,wild_animals",clarence_nash,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/44C52AC09592C3C5E332F0108F75357C83232AFDC3F56C260713FAFADE60DA5D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/44C52AC09592C3C5E332F0108F75357C83232AFDC3F56C260713FAFADE60DA5D/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
b9e0e4ba-4021-4152-b8bb-4bf26ac201a4,On Pointe,On Pointe is a six-part docuseries that follows students and captures a season in the School of American Ballet (SAB) in New York City. A diverse set of dancers will be followed through their rigorous training in fierce pursuit of their dream.,series,2020,12/18/20,disney,,"family,docuseries,dance",,,,,,,,nathan_chandler_reid,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/8862BF940C38C1D1048186F6E649498EC3A1658C726147DCCEA6FEE8402C5AD7/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/8862BF940C38C1D1048186F6E649498EC3A1658C726147DCCEA6FEE8402C5AD7/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
9c3fc418-41e6-4ceb-9b31-dc41deeb65ae,Let's Be Tigers,"Avalon’s not ready to process the loss of her mother, but when she’s put in charge of a 4-year-old for one night, she finds more comfort than she ever could have expected.",short-form,2021,5/28/21,disney,launchpad,drama,,,,,,,"daughters,nannies",,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/5D957DBE972591811CE3C349359AEF95780D22BE9B62B59BD1594688B9A6E19B/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/5D957DBE972591811CE3C349359AEF95780D22BE9B62B59BD1594688B9A6E19B/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
8812df52-d9ea-4c2a-a100-930c838d0e43,Stepsister from Planet Weird,"Fourteen-year-old Megan Larson is stunned to discover that her mother's exuberant new fiancé, Cosmo Cola, and his seemingly perfect daughter, Ariel, are actually aliens who've taken sanctuary on Earth. Neither girl wants to see their parents get remarried, so they join forces to split them up. But as their plot unfolds, Megan and Ariel become fast friends and begin to worry that their initial wish will come true.",movie,2000,6/17/00,disney,disney_channel,"family,comedy,science_fiction","novels,science_fiction_comedy,teen_comedy",,,,"suburban,high_school",family,"stepsisters,athletes,siblings,aliens,parents","khrystyne_haje,lauren_maltby,lance_guest,tamara_hope,myles_jeffrey,courtnee_draper,aash_aaron,amy_bridge,shane_barnes,vanessa_chester",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F74A0E49AED7E54DF285EDF45AC811DD1E4A5A362CCC388FA0B8D246F114CF10/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F74A0E49AED7E54DF285EDF45AC811DD1E4A5A362CCC388FA0B8D246F114CF10/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
d897590e-702b-48cf-a30d-b6f4ba56f360,The Cat from Outer Space,"Cosmic comedy is on the prowl when an extraterrestrial cat named Jake is forced to crash-land his spaceship on Earth. Befriended by an offbeat physicist named Frank, Jake leads Frank, his girlfriend Liz, their gambling-obsessed coworker Link, the U.S. Army, a master criminal and a team of baffled scientists on endless escapades during his unscheduled and hilarious visit.",movie,1978,6/30/78,disney,walt_disney_studios_live_action,"family,comedy,science_fiction","science_fiction_comedy,childrens_comedy",,,,suburban,,"animals,spies,cats,generals,aliens,scientists,armies,gamblers","roddy_mcdowall,sandy_duncan,harry_morgan,jesse_white,hans_conried,mclean_stevenson,ronnie_schell,ken_berry,james_hampton,alan_young",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/AE0ED877231DF49F8211A24079545238459376B1ACBD14F8812E3A15372B8956/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/AE0ED877231DF49F8211A24079545238459376B1ACBD14F8812E3A15372B8956/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
e3095d43-d526-492f-a5f2-f8c20fea0c3a,Mr. Mouse Takes a Trip,"Mickey Mouse and Pluto are taking a trip on the train, but Conductor Pete won't allow Pluto aboard. After sneaking Pluto onto the train in his luggage, Mickey must do some quick thinking and don a few disguises to keep from getting kicked off.",short-form,1940,9/20/40,disney,"mickey_friends,walt_disney_animation_studios","family,animation",,,,san_fernando_valley,trains,travel,"animals,dogs,cats,pets,mice","june_foray,billy_bletcher,walt_disney,lee_millar",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7D337B778993D0C3A2A606A3CF3E1221057E460D7885C92E5FE9EFD964624511/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/7D337B778993D0C3A2A606A3CF3E1221057E460D7885C92E5FE9EFD964624511/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
f9884bb8-cd71-4e13-8103-7de8620221ef,The Evermoor Chronicles,"Tara Crossley and her family are trying to settle into a strange new village. But Evermoor isn’t like most villages. There’s a tapestry that predicts the future, a sewing circle of mysterious Everines… and that’s on top of the normal teenage problems of crushes and sibling rivalry! Tara must learn how to use her powers responsibly. All Tara wants is a normal life, good grades and her local crush, Cameron. But a series of magical mishaps turns Tara’s rites of passage into an epic battle for the village.",series,2016,3/21/16,disney,disney_channel,"mystery,fantasy,thriller,coming_of_age",,,,,"town,rural","magic,witchcraft,family","stepsisters,siblings,families,witches","michael_john_lane,james_mcandrew,sara_maraffino,katherine_justice,shawn_feehly,bill_sindelar,michael_colucci,richardlael_lillard,bill_mendieta,taylor_grzechowiak",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/AFBA9E98908BFCF432097B5AADC8023CCA2ACB5A8F47B5F945A180BADE96AC54/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/AFBA9E98908BFCF432097B5AADC8023CCA2ACB5A8F47B5F945A180BADE96AC54/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
4e4770cd-dfc6-4c8a-8229-b80e3b1ae98e,"20,000 Leagues Under the Sea","Climb aboard the Nautilus and into a strange undersea world of spellbinding adventure! Kirk Douglas, Paul Lukas, and Peter Lorre star as shipwrecked survivors taken captive by the mysterious Captain Nemo, brilliantly portrayed by James Mason. Wavering between genius and madness, Nemo has launched a deadly crusade across the seven seas. But can the captive crew expose his evil plan before he destroys the world? Disney's brilliant Academy Award®-winning (Best Art Direction and Best Special Effects) adaptation of Jules Verne's gripping tale makes 20,000 LEAGUES UNDER THE SEA a truly mesmerizing masterpiece! Contains tobacco depictions.",movie,1954,12/22/54,disney,walt_disney_studios_live_action,"family,science_fiction,actionadventure","science_fiction_adventure,sea_adventure",,,"san_francisco,pacific_ocean","aquatic,island","technology,underwater_civilizations,science","sailors,ship_captains,scientists,prisoners",bernard_cowan,cinemascope,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/60877F273692B1110AFB8451EE0378CA0182C7B31020B8079524D755408BABF8/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/60877F273692B1110AFB8451EE0378CA0182C7B31020B8079524D755408BABF8/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
52b1106b-8ecc-4f1e-b7e5-ad38f1da0770,Mars Needs Moms,"Take out the trash, eat your broccoli...who needs moms anyway? Nine-year-old Milo (Seth Green) finds out how much he needs his mom (Joan Cusack) when she's nabbed by Martians who plan to steal her mom-ness for their own young. In a race against time and oxygen, his quest to save her knows no bounds. And with some unexpected help, Milo just might find his way back to her---in more ways than one. It's a thrilling journey that's pure, out-of-this-world crazy fun.",movie,2011,3/9/11,disney,,"family,animation,science_fiction,actionadventure","adventure_comedy,novels,childrens_fantasy,childrens_books",,,mars,outer_space,"matriarchy,technology,alien_invasions,family,people_society_and_culture,alien_abduction,science","female_antagonists,mothers,aliens,sons,martians","adam_jennings,matthew_henerson,jacquie_barnbrook,dan_fogler,kevin_cahoon,joan_cusack,elisabeth_harnois,mindy_sterling,tom_everett_scott,seth_green","3d,motion_capture","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/222A90C95E9A844467B74D07484F49E4A0888456DE3265825ACC602C255C1407/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/222A90C95E9A844467B74D07484F49E4A0888456DE3265825ACC602C255C1407/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
038510d9-2781-47cd-9ba8-2fdee7bb7599,Take Two With Phineas And Ferb (Shorts),"Real-life celebrities are interviewed by Phineas and Ferb, with surprise visits from characters of the series.",series,2011,1/21/11,disney,"disney_channel,phineas_ferb","animation,kids,talk_show,parody",,summer,,,,entertainment,"animals,brothers,managers,siblings,children,pets,television_hosts,scientists,sisters,celebrities","bobby_gaylor,neil_patrick_harris,thomas_brodiesangster,andy_samberg,dan_povenmire,jack_black,ashley_tisdale,alyson_stoner,vincent_martella,tom_bergeron",spin_off,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/758ADF9FFA952765E629D0E9BB9626FB9D60CA50BC5A7EBB608322A061BA4051/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/758ADF9FFA952765E629D0E9BB9626FB9D60CA50BC5A7EBB608322A061BA4051/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
682410d5-d071-42a2-87b0-23f3659a566b,George of the Jungle 2,"When we last saw George, he and his bride Ursula were living in wedded bliss in the peaceful jungle, and since then they've welcomed son George Junior to the family. Unfortunately, all this is about to change. Scheming mother-in-law Beatrice Stanhope is not about to let her daughter and grandson hang around with the klutzy King of the Jungle forever. In an elaborate plot, she teams with Ursula's obsessive ex-fiancé Lyle to hypnotize Ursula into leaving George...then turning his jungle to mulch. That's when all vines lead to Las Vegas. There, George, Ape, Shep and Tookie must rescue Ursula, and then swing back to save the jungle from Lyle's bulldozing bullies.",movie,2003,10/21/03,disney,,"family,comedy,actionadventure",,,,africa,"city,jungle","family,people_society_and_culture","animals,businesspeople,parents,wild_animals,primates,inlaws,sons,socialites","christina_pickles,john_cleese,kevin_greutert,thomas_haden_church,john_kassir,christopher_showerman,keith_scott,angus_t_jones,julie_benz,michael_clarke_duncan","live_action,direct_to_video_sequels","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/51CD0863DF96C68731FED33D771F52CE0FBFE9461D916459F25C51CDA2CE52FD/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/51CD0863DF96C68731FED33D771F52CE0FBFE9461D916459F25C51CDA2CE52FD/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
3167bcbe-a1e5-4e32-a1fb-8e14d4162141,Muppet Moments (Shorts),"Join your pals the Muppets as they share unforgettable moments with kids just like you! From Kermit beatboxing to Miss Piggy learning to count, each Muppet moment is one to remember.",series,2015,4/18/15,disney,muppets,"comedy,kids,anthology",,,,,,educational,"pigs,frogs,animals,bears","dave_goelz,steve_whitmire,eric_jacobson,bill_barretta",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/2105775E101F39CC59E5DB2515BA0E2C3F9533187E0BD44AABC458F1788828A5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/2105775E101F39CC59E5DB2515BA0E2C3F9533187E0BD44AABC458F1788828A5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
23c3382a-9074-4632-b90f-ed35faf2cd9b,The Art of Skiing,"After figuring out how to get dressed, Goofy hits the slopes to demonstrate the art of skiing. Through a series of gags and misadventures, Goofy demonstrates turns, skiing backwards and even the ski jump.",short-form,1941,11/14/41,disney,"mickey_friends,walt_disney_animation_studios","family,animation",,winter,,,rural,"sports,skiing","dogs,athletes,animals","hannes_schroll,john_mcleish",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/53C1AFC55ABD52D0E58E00114D2165D802580335780F4AC9217E2DFB7AB03024/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/53C1AFC55ABD52D0E58E00114D2165D802580335780F4AC9217E2DFB7AB03024/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
40c26368-d580-4ee1-a8d7-60cfdcec046c,Prom,"At Prom, every couple has a story, and no two are exactly alike. For Nova Prescott (Aimee Teegarden), it's a classic tale of opposites attracting when she finds herself drawn to the guy (Thomas McDonell) who gets in the way of her perfect prom. Share the laughter and the drama as secrets are brought to light, seemingly steady relationships unravel and new romance catches fire. There are hundreds of nights in high school, but there's only one Prom.",movie,2011,4/28/11,disney,walt_disney_studios_live_action,"comedy,drama,coming_of_age","screwball_comedy,teen_comedy,comedy_drama,teen_romance",,,michigan,high_school,proms,"couples,students","devaughn_nixon,aimee_teegarden,cameron_monaghan,yin_chang,nolan_sotillo,kylie_bunbury,danielle_campbell,jared_kusnitz,thomas_mcdonell,joe_adler",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EE4EE9B168E12156102E92E106B7A105D1F7EA2E79BAED34BB57999AD50F5A89/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/EE4EE9B168E12156102E92E106B7A105D1F7EA2E79BAED34BB57999AD50F5A89/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
32fada03-2f87-4f97-9097-e188a5938bd1,The Even Stevens Movie,"Dream vacation? Dream on! Ren (Christy Carlson Romano), Louis (Shia LaBeouf), and the entire Stevens family battle ferocious squirrels, angry natives and one another on the surprise adventure of a lifetime. Out of the blue, the Stevens win an all-expense-paid trip to a secluded hideaway on the sunny isle of Mandelino...just what they need to get away from everyday stress. Unfortunately, their too-good-to-be-true week in paradise has actually been set up by a new ""extreme reality"" television series. And in a quest for blockbuster ratings, the show's unscrupulous host will try to turn the family's dream vacation into a savagely funny nightmare.",movie,2003,6/13/03,disney,disney_channel,"comedy,actionadventure",adventure_comedy,summer,,california,"island,suburban,islands","travel,vacationing,family","television_hosts,siblings,parents","steven_anthony_lawrence,aj_trauth,christy_carlson_romano,nick_spano,tim_meadows,tom_virtue,shia_labeouf,donna_pescow,dave_coulier,margo_harshman",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/6B33978C9E54052B0D5B7AE5F51961ABB57A46AE463E858B8A4AF3571C57127A/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/6B33978C9E54052B0D5B7AE5F51961ABB57A46AE463E858B8A4AF3571C57127A/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
b0366287-b4a8-4bae-8e05-0f7b583570c2,First Kid,"Sinbad plays wisecracking Secret Service agent Sam Simms, assigned to protect the President's rebellious 14-year-old son Luke (Brock Pierce). Simms would much rather be protecting the President, and Luke would prefer to be just a regular kid without a watchdog trailing him everywhere he goes. But a genuine friendship develops between the two when Simms volunteers to teach Luke how to deal with a school bully (Zachery Ty Bryan), and to untie his tongue so that he can win over a cute girl in class. But when Luke's mysterious Internet buddy convinces him to ditch his bodyguard in a crowded mall, the fun and games suddenly become a matter of life and death! Contains tobacco depictions.",movie,1996,8/29/96,disney,walt_disney_studios_live_action,"family,comedy,buddy,coming_of_age","childrens_comedy,political_comedy",,,"washington_dc,white_house",city,,"sons,presidents,guards","brock_pierce,sinbad,james_naughton,fawn_reed,blake_boyd,art_lafleur,robert_guillaume,erin_williby,lisa_eichhorn,timothy_busfield",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/4CF4DEBCA99843A3364999CF3C58A80D57362C7B6107229AD5CA799FA9DBFAB5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/4CF4DEBCA99843A3364999CF3C58A80D57362C7B6107229AD5CA799FA9DBFAB5/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
f08084f3-de0c-4c22-a83b-67ddf4ce06a8,Marvel Studios: Assembling A Universe,"In this exclusive prime-time documentary special, audiences are taken further into the Marvel Cinematic Universe than ever before, offering viewers a front-row seat to the inception of Marvel Studios, the record-breaking films, the cultural phenomenon, and further expansion of the universe by Marvel Television. Marvel’s first television special features exclusive interviews and behind-the-scenes footage from all of the Marvel films, the Marvel One-Shots, and Marvel's Agents of S.H.I.E.L.D. You'll also get a sneak peek at the future of Marvel's Agents of S.H.I.E.L.D. and behind-the-scenes footage from Marvel Studios hits like Captain America: The Winter Soldier and Guardians of the Galaxy, including a look inside Marvel’s Avengers: Age of Ultron.  Some flashing lights sequences or patterns may affect photosensitive viewers.",movie,2014,3/18/14,marvel,,documentary,,,,,,entertainment,"producers,film_crews,businesspeople,writers,executive_producers,actors,film_directors","hayley_atwell,jeffrey_bell,dan_buckley,kenneth_branagh,geoff_boucher,shane_black,dominic_cooper,stephen_broussard,axel_alonso,victoria_alonso",,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/D840D9FD923BE0B230741530E93C4DC6E61DBCC200772822076EFA1B832564A0/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/D840D9FD923BE0B230741530E93C4DC6E61DBCC200772822076EFA1B832564A0/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
7dcbf734-93a2-4189-b390-9fbba1199772,Be Our Chef,"""Be Our Chef,"" hosted by Angela Kinsey, is a cooking competition series that challenges five food-loving families to create delicious dishes inspired by the magic of Disney. In each episode, two of our families will go head-to-head in a themed cooking challenge at Walt Disney World. The two families with the most wins make it to the spectacular finale, where they compete for a magical grand prize!",series,2020,6/5/20,disney,,"family,game_show_competition",,,,,,"cooking,food","judges,families,contestants,cooks,television_hosts",angela_kinsey,,"<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F40528A6F56803769EC00E8C89901BA9CEC6871E1E2B6937E7D822BCB20E75C1/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>","<img src=""https://prod-ripcut-delivery.disney-plus.net/v1/variant/disney/F40528A6F56803769EC00E8C89901BA9CEC6871E1E2B6937E7D822BCB20E75C1/scale?width=130&faspectRatio=1.0&format=jpeg"" style=max-height:240px;max-width:130px;""/>"
